Tick;Step;DateTime;Aircraft__acceleration_x;Aircraft__acceleration_z;Aircraft__angle_of_attack;Aircraft__callsign;Aircraft__climb_angle;Aircraft__drag;Aircraft__drag_coefficient;Aircraft__flight_phase;Aircraft__heading_bearing;Aircraft__height;Aircraft__lift;Aircraft__lift_coefficient;Aircraft__pitch;Aircraft__rate_of_climb;Aircraft__true_air_speed;Aircraft__true_air_speed_x;Brake__deceleration_application;Brake__deceleration_force;Brake__parking_brake;CIP__master_switch;Engine__failure;Engine__failure_probability;Engine__fuel_consumption;Engine__ignition_switch;Engine__mixture_control;Engine__oil;Engine__oil_leakage;Engine__oil_pressure;Engine__oil_pump_condition;Engine__oil_temperature;Engine__power;Engine__RPM;Engine__running;Engine__throttle;event_info;Latitude;Longitude;LWT__fuel_quantity;LWT__water_sediments;Propeller__thrust;Propeller__thrust_coefficient;RWT__fuel_quantity;RWT__water_sediments;Tire__friction_force;TireLeftMainWheel__inflation;TireNoseWheel__inflation;TireRightMainWheel__inflation;0_Position;1_Position;ID
540;540;2019-01-01T19:09:00.0000000+01:00;-0.0114353514485571;-0.00660585244565576;6.10759593223565;Cessna2;3.27770427464527;728.130829570891;0.0805653290288845;in-air;107;15.6395500252196;7039.44527012622;0.778891926197897;2;1.88579821531869;33.0863503442917;33.0325649048982;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2667.6535447272;True;1;None;53.5607134033751;9.50222375185139;26.8169174999999;False;1709.08823711044;0.0838037117023278;10.8169175000001;False;0;145000;207000;145000;9,50270150553779;53,5606266445404;be963075-8aed-4326-a2f1-c748863002ea
540;540;2019-01-01T19:09:00.0000000+01:00;-1.9012871158436;15.2450179169804;8.41579038207451;Cessna1;-7.75636221463981;1933.97971108636;0.103732281433587;in-air;107;20.9471405160397;18201.9290543329;0.976291331535038;2;8.82922753490586;46.0561332953322;45.2019043321658;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5543669147338;9.53717046404592;38.6061850000002;False;1190.33170483789;0.0549237566830799;35.6061850000002;False;0;145000;207000;145000;9,53782412569627;53,5542481930908;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
541;541;2019-01-01T19:09:01.0000000+01:00;1.68342920556491;-6.43151588195886;0.114201784681307;Cessna2;3.26741583087325;404.087569261807;0.0447428675049246;in-air;107;11.0938323585794;2405.31452347384;0.266330066099444;2;-4.54571766664017;35.0123377708846;34.7159941104631;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2667.45367513606;True;1;None;53.5606266445404;9.50270150553779;26.8129674999999;False;1709.31311771492;0.0838272993114167;10.8129675000001;False;0;145000;207000;145000;9,50320360576714;53,5605354641891;be963075-8aed-4326-a2f1-c748863002ea
541;541;2019-01-01T19:09:01.0000000+01:00;0.867359865442963;-17.6890494060638;-6.82922753490586;Cessna1;11.052349062809;825.472246314983;0.0471708368286462;in-air;107;12.0873186448818;-5730.77709049035;-0.327479878631454;2;-8.85982187115789;46.9134687195237;46.0692641976088;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5542481930908;9.53782412569627;38.6022350000002;False;1254.56830631476;0.0578877334093355;35.6022350000002;False;0;145000;207000;145000;9,53849032827326;53,5541271933145;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
542;542;2019-01-01T19:09:02.0000000+01:00;0.728402805636804;1.61018726889657;6.54571766664017;Cessna2;-7.45987746687389;855.207317802162;0.0845619989673756;in-air;107;8.15830196083578;8256.16189334501;0.816360593468441;2;-2.9355303977436;35.5657505398397;35.4443969160999;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2700.91060812446;True;1;None;53.5605354641891;9.50320360576714;26.8090174999999;False;1671.93277374153;0.0799753244582308;10.8090175000001;False;0;145000;207000;145000;9,50371623981703;53,5604423706905;be963075-8aed-4326-a2f1-c748863002ea
542;542;2019-01-01T19:09:02.0000000+01:00;-2.71031705903528;19.7987951074859;10.8598218711579;Cessna1;-10.8859444066107;2432.02432979244;0.13394264664391;in-air;107;23.0262918812098;21521.876524811;1.18530767441897;2;10.938973236328;44.717551726707;43.3589471385735;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5541271933145;9.53849032827326;38.5982850000002;False;1217.40720886892;0.0561730625609526;35.5982850000002;False;0;145000;207000;145000;9,53911733556498;53,5540133122211;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
543;543;2019-01-01T19:09:03.0000000+01:00;0.930219621999992;-0.00302962459163547;4.9355303977436;Cessna2;-4.73447231088712;738.803330553474;0.0707963618038693;in-air;107;5.21974193850055;7082.1857271154;0.678655553330333;2;-2.93856002233523;36.4931207667784;36.3746165380999;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2710.8398802339;True;1;None;53.5604423706905;9.50371623981703;26.8050674999999;False;1660.93901407656;0.0788684989203206;10.8050675000001;False;0;145000;207000;145000;9,5042423264908;53,5603468339724;be963075-8aed-4326-a2f1-c748863002ea
543;543;2019-01-01T19:09:03.0000000+01:00;0.91081042393444;-21.3425493267067;-8.93897323632798;Cessna1;14.1595970335747;944.451781765745;0.0572492505442474;in-air;107;12.622715790831;-8379.05035511594;-0.507907722092558;2;-10.4035760903788;45.4757719023166;44.269757562508;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5540133122211;9.53911733556498;38.5943350000002;False;1312.58895810084;0.0605648965465861;35.5943350000002;False;0;145000;207000;145000;9,53975751219175;53,5538970388737;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
544;544;2019-01-01T19:09:04.0000000+01:00;0.832152063115677;0.513856029877149;4.93856002233523;Cessna2;-4.61866694231571;778.09235950568;0.0708198811455316;in-air;107;2.79503794604246;7459.18086246818;0.678914650259028;2;-2.42470399245809;37.2856918830192;37.2067686012155;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2727.8116321178;True;1;None;53.5603468339724;9.5042423264908;26.8011174999999;False;1642.25068508078;0.0770137584664431;10.8011175000001;False;0;145000;207000;145000;9,50478044735039;53,5602491116076;be963075-8aed-4326-a2f1-c748863002ea
544;544;2019-01-01T19:09:04.0000000+01:00;-2.98758134996797;21.105239549124;12.4035760903788;Cessna1;-13.2247757204895;2662.17944297715;0.15603542853456;in-air;107;23.3243792495763;22475.487131824;1.31733128485707;2;10.7016634587452;42.64673110131;41.28217621254;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5538970388737;9.53975751219175;38.5903850000002;False;1279.72399879066;0.0590484561953667;35.5903850000002;False;0;145000;207000;145000;9,54035448443754;53,5537886124372;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
545;545;2019-01-01T19:09:05.0000000+01:00;0.832199709346654;0.270253477864506;4.42470399245809;Cessna2;-3.72859945105318;767.976846601491;0.0669591243454305;in-air;107;0.640587431448882;7282.6753938749;0.634969100206373;2;-2.15445051459358;38.0999313273894;38.0389683105622;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2742.65901131452;True;1;None;53.5602491116076;9.50478044735039;26.7971674999999;False;1626.00602996707;0.0754286162339617;10.7971675000001;False;0;145000;207000;145000;9,50533060300088;53,5601492034698;be963075-8aed-4326-a2f1-c748863002ea
545;545;2019-01-01T19:09:05.0000000+01:00;1.12911993729108;-19.8683781943609;-8.70166345874524;Cessna1;14.5329946606499;838.733586631785;0.0558982987221729;in-air;107;14.1576645139607;-7316.45104925448;-0.487612720959186;2;-9.16671473561561;43.3906291744292;42.4112961498311;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5537886124372;9.54035448443754;38.5864350000002;False;1402.34842082898;0.0647065377973799;35.5864350000002;False;0;145000;207000;145000;9,54096778301773;53,5536772203583;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
546;546;2019-01-01T19:09:06.0000000+01:00;0.778476897670009;0.330154585446245;4.15445051459358;Cessna2;-3.24165419872903;778.809394614012;0.0650322600733242;in-air;107;0;7327.43654336236;0.611856716488237;2;0;38.8174452082322;38.8174452082322;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5601492034698;9.50533060300088;26.7932174999999;False;1599.42889213312;0.0738001373452212;10.7932175000001;False;0;145000;207000;145000;9,50589201636985;53,5600472506608;be963075-8aed-4326-a2f1-c748863002ea
546;546;2019-01-01T19:09:06.0000000+01:00;-1.97518035484916;16.0936041093438;11.1667147356156;Cessna1;-12.1962157534153;2145.8211783289;0.138148980288228;in-air;107;21.0845538876889;18818.6489220726;1.21155350000372;2;6.92688937372819;41.0251295790891;40.4361157949819;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5536772203583;9.54096778301773;38.5824850000002;False;1370.10425127187;0.0632187416511416;35.5824850000002;False;0;145000;207000;145000;9,54155251756753;53,5535710161048;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
547;547;2019-01-01T19:09:07.0000000+01:00;1.01107855832142;-2.4383780018277;2;Cessna2;0;649.225154817658;0.052226087586063;on-ground;107;0;5315.58782249977;0.427605666738611;2;0;39.8285237665536;39.8285237665536;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5600472506608;9.50589201636985;26.7892674999999;False;1568.32834211224;0.0723651095835356;10.7892675000001;False;0;145000;207000;145000;9,50646805145657;53,5599426422505;be963075-8aed-4326-a2f1-c748863002ea
547;547;2019-01-01T19:09:07.0000000+01:00;1.33975958674457;-12.9212044542743;-4.92688937372819;Cessna1;9.72067365370229;580.622657778415;0.0418157709240962;in-air;107;15.0902388071428;-2288.14794270024;-0.164789763076918;2;-5.99431508054608;42.203738900652;41.7758753817265;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5535710161048;9.54155251756753;38.5785350000002;False;1472.63653734114;0.0679497408418217;35.5785350000002;False;0;145000;207000;145000;9,54215662441263;53,5534612929639;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
548;548;2019-01-01T19:09:08.0000000+01:00;0.889935636898213;-2.05545293274552;2;Cessna2;0;683.486373700182;0.052226087586063;on-ground;107;0;5596.10455313553;0.427605666738611;2;0;40.7184594034518;40.7184594034518;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5599426422505;9.50646805145657;26.7853174999999;False;1524.50326761865;0.0703429524668927;10.7853175000001;False;0;145000;207000;145000;9,50705695608522;53,5598356964196;be963075-8aed-4326-a2f1-c748863002ea
548;548;2019-01-01T19:09:08.0000000+01:00;-0.713156021751799;9.23392682503636;7.99431508054608;Cessna1;-8.16549256763924;1456.42100330984;0.0991131159172201;in-air;107;18.3298505516331;13816.4805600555;0.940246286070254;2;3.23961174449028;41.1903144621533;41.0627193599747;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5534612929639;9.54215662441263;38.5745850000002;False;1421.54986272896;0.0655925221986961;35.5745850000002;False;0;145000;207000;145000;9,54275041703555;53,5533534429324;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
549;549;2019-01-01T19:09:09.0000000+01:00;0.782015421221899;-1.7102163782546;2;Cessna2;0;714.371495496134;0.052226087586063;on-ground;107;0;5848.97919315328;0.427605666738611;2;0;41.5004748246737;41.5004748246737;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5598356964196;9.50705695608522;26.7813674999999;False;1485.9291180033;0.0685630811930963;10.7813675000001;False;0;145000;207000;145000;9,50765716933253;53,55972669662;be963075-8aed-4326-a2f1-c748863002ea
549;549;2019-01-01T19:09:09.0000000+01:00;1.11764006256555;-6.86258071030365;-1.23961174449028;Cessna1;4.51096286152609;581.105178848814;0.0415155295858813;in-air;107;14.7068815858197;2107.29857622209;0.150550398743211;2;-3.62296896581338;42.3356661119431;42.1803594225402;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5533534429324;9.54275041703555;38.5706350000002;False;1465.47661910737;0.0676193710756933;35.5706350000002;False;0;145000;207000;145000;9,54336036983633;53,5532426574108;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
550;550;2019-01-01T19:09:10.0000000+01:00;0.686183816030377;-1.40051470297001;2;Cessna2;0;742.074610285607;0.052226087586063;on-ground;107;0;6075.80087208468;0.427605666738611;2;0;42.1866586407041;42.1866586407041;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.55972669662;9.50765716933253;26.7774174999999;False;1452.03275672839;0.0669990503506525;10.7774175000001;False;0;145000;207000;145000;9,50826730512407;53,5596158945531;be963075-8aed-4326-a2f1-c748863002ea
550;550;2019-01-01T19:09:10.0000000+01:00;-0.129715651077706;5.23502488409005;5.62296896581338;Cessna1;-4.90921856609359;1129.14679986672;0.0763631200853513;in-air;107;16.3189375040964;10904.2804824687;0.737446078778596;2;1.61205591827668;42.0815323613351;42.0506437714625;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5532426574108;9.54336036983633;38.5666850000002;False;1415.83149414624;0.0653286677761138;35.5666850000002;False;0;145000;207000;145000;9,54396844528539;53,5531322125886;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
551;551;2019-01-01T19:09:11.0000000+01:00;0.601326392504602;-1.12388698265394;2;Cessna2;0;766.816940817336;0.052226087586063;on-ground;107;0;6278.38087056249;0.427605666738611;2;0;42.7879850332087;42.7879850332087;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5596158945531;9.50826730512407;26.7734674999999;False;1422.29020447434;0.0656266827185918;10.7734675000001;False;0;145000;207000;145000;9,50888613611488;53,559503513097;be963075-8aed-4326-a2f1-c748863002ea
551;551;2019-01-01T19:09:11.0000000+01:00;0.84450231567638;-3.93835055064541;0.387944081723322;Cessna1;2.19541924561148;666.390418240124;0.045613322074028;in-air;107;13.9926428717276;4232.98492269724;0.289740817587686;2;-2.32629463236873;42.9581797164821;42.8951460871389;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5531322125886;9.54396844528539;38.5627350000002;False;1426.84688999265;0.0658369352773299;35.5627350000002;False;0;145000;207000;145000;9,54458873105114;53,5530195496733;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
552;552;2019-01-01T19:09:12.0000000+01:00;0.526371617859457;-0.877719769877355;2;Cessna2;0;788.83307477682;0.052226087586063;on-ground;107;0;6458.63989580994;0.427605666738611;2;0;43.3143566510682;43.3143566510682;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.559503513097;9.50888613611488;26.7695174999999;False;1396.22578670029;0.0644240299335826;10.7695175000001;False;0;145000;207000;145000;9,50951257819063;53,5593897491206;be963075-8aed-4326-a2f1-c748863002ea
552;552;2019-01-01T19:09:12.0000000+01:00;0.0649558767899346;3.35754987935103;4.32629463236873;Cessna1;-3.10423056192867;1008.6172703099;0.0662492110262674;in-air;107;15.0238981187099;9539.01468634069;0.626553020199507;2;1.0312552469823;42.9724777984187;42.9601019639288;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5530195496733;9.54458873105114;38.5587850000002;False;1388.84871929887;0.0640836405670358;35.5587850000002;False;0;145000;207000;145000;9,5452099544556;53,5529067161508;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
553;553;2019-01-01T19:09:13.0000000+01:00;0.460306532559322;-0.659362825972545;2;Cessna2;0;808.360674671125;0.052226087586063;on-ground;107;0;6618.52383042114;0.427605666738611;2;0;43.7746631836275;43.7746631836275;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5593897491206;9.50951257819063;26.7655674999999;False;1373.41027432082;0.0633712866978636;10.7655675000001;False;0;145000;207000;145000;9,51014567581609;53,5592747761441;be963075-8aed-4326-a2f1-c748863002ea
553;553;2019-01-01T19:09:13.0000000+01:00;0.662931779037172;-2.65030520317439;0.968744753017697;Cessna1;1.37511842777485;726.740649913827;0.0477028923931338;in-air;107;13.4048481625178;5170.84305610634;0.339411549245899;2;-1.61904995619209;43.6530685714143;43.623033742966;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5529067161508;9.5452099544556;38.5548350000002;False;1388.22897071373;0.0640550444031625;35.5548350000002;False;0;145000;207000;145000;9,54584076245927;53,5527921414311;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
554;554;2019-01-01T19:09:14.0000000+01:00;0.402186423087235;-0.466212756413721;2;Cessna2;0;825.6330466467;0.052226087586063;on-ground;107;0;6759.94288890609;0.427605666738611;2;0;44.1768496067147;44.1768496067147;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5592747761441;9.51014567581609;26.7616174999999;False;1353.45834485573;0.062450673632745;10.7616175000001;False;0;145000;207000;145000;9,51078458837062;53,5591587468202;be963075-8aed-4326-a2f1-c748863002ea
554;554;2019-01-01T19:09:14.0000000+01:00;0.113416345947748;2.47624768501548;3.61904995619209;Cessna1;-2.12553236973788;965.683788866092;0.061425887080829;in-air;107;14.2620458913412;8899.2336695858;0.566068653938738;2;0.85719772882339;43.7448494605519;43.7364500889138;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5527921414311;9.54584076245927;38.5508850000002;False;1358.72884821514;0.0626938628571714;35.5508850000002;False;0;145000;207000;145000;9,54647320879565;53,5526772688221;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
555;555;2019-01-01T19:09:15.0000000+01:00;0.351139854615289;-0.295770912465647;2;Cessna2;0;840.874000946159;0.052226087586063;on-ground;107;0;6884.72953723033;0.427605666738611;2;0;44.52798946133;44.52798946133;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5591587468202;9.51078458837062;26.7576674999999;False;1336.02562431483;0.0616463007865705;10.7576675000001;False;0;145000;207000;145000;9,5114285775437;53,5590417952232;be963075-8aed-4326-a2f1-c748863002ea
555;555;2019-01-01T19:09:15.0000000+01:00;0.545080953165791;-2.07123574501059;1.14280227117661;Cessna1;1.12280545791843;764.000402401384;0.0483933610531412;in-air;107;13.048007875154;5593.39454452976;0.354297145466541;2;-1.2140380161872;44.2981701623826;44.2815310420796;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5526772688221;9.54647320879565;38.5469350000001;False;1354.75061697837;0.0625103010788963;35.5469350000001;False;0;145000;207000;145000;9,54711353545786;53,5525609645516;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
556;556;2019-01-01T19:09:16.0000000+01:00;0.306370222559675;-0.14568113961434;2;Cessna2;0;854.294506576339;0.052226087586063;on-ground;107;0;6994.6111026167;0.427605666738611;2;0;44.8343596838897;44.8343596838897;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5590417952232;9.5114285775437;26.7537174999999;False;1320.80551094231;0.0609440210773399;10.7537175000001;False;0;145000;207000;145000;9,51207699581276;53,5589240389409;be963075-8aed-4326-a2f1-c748863002ea
556;556;2019-01-01T19:09:16.0000000+01:00;0.106199637648565;2.06777599761774;3.2140380161872;Cessna1;-1.57044782547862;953.28607263087;0.0588840571337857;in-air;107;13.9017458565846;8603.45469603956;0.53143157381016;2;0.853737981430543;44.3959401684097;44.3877306797281;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5525609645516;9.54711353545786;38.5429850000001;False;1330.76699990233;0.0614036596752348;35.5429850000001;False;0;145000;207000;145000;9,54775539603615;53,5524443813464;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
557;557;2019-01-01T19:09:17.0000000+01:00;0.267154778302632;-0.0137521032889595;2;Cessna2;0;866.090718610395;0.052226087586063;on-ground;107;0;7091.19362190843;0.427605666738611;2;0;45.1015144621923;45.1015144621923;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.5589240389409;9.51207699581276;26.7497674999999;False;1307.52593170903;0.0603312806322206;10.7497675000001;False;0;145000;207000;145000;9,51272927598939;53,558805580973;be963075-8aed-4326-a2f1-c748863002ea
557;557;2019-01-01T19:09:17.0000000+01:00;0.465974808535699;-1.83584957893158;1.14626201856946;Cessna1;1.10187098782899;787.14020157961;0.0484073858762645;in-air;107;12.9196342590835;5765.94711089942;0.354593026984674;2;-0.982111597501032;44.8644563013735;44.8537054882638;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;4;0;205000;True;116;75000;2750;True;1;None;53.5524443813464;9.54775539603615;38.5390350000001;False;1326.52917113807;0.0612081196631806;35.5390350000001;False;0;145000;207000;145000;9,54840399295136;53,5523265742525;e2b12514-6fdc-4671-9a0a-3f69d6bdd657
558;558;2019-01-01T19:09:18.0000000+01:00;0.232841896192304;0.102031906750881;2;Cessna2;0;876.443030502268;0.052226087586063;on-ground;107;0.102031906750881;7175.95408231082;0.427605666738611;2;0.102031906750881;45.3344711774496;45.3343563583846;0;0;OFF;ON;False;1E-06;0.0079;BOTH;RICH;5.9;0;399750;True;41.9;75000;2750;True;1;None;53.558805580973;9.51272927598939;26.7458174999999;False;1295.94614103493;0.0597969710756153;10.7458175000001;False;0;145000;207000;145000;9,51338492179416;53,5586865114426;be963075-8aed-4326-a2f1-c748863002ea
