Tick;Step;DateTime;age;current_activity;event_info;flight_experience;Latitude;Longitude;myAircraft_callsign;state;takeoff_distance;0_Position;1_Position;ID
730;730;2020-01-01T19:12:10.0000000+01:00;37;ControlAircraft;Skipped Set_Engine__mixture_control;648.629791684742;53.552708055739;9.53800453173208;Cessna2;Climb;293.773828439668;9,53800453173208;53,552708055739;478b5bc2-a2b4-42af-a38c-99735c15a4d3
731;731;2020-01-01T19:12:11.0000000+01:00;37;End_of_Actions;Skipped Set_Engine__mixture_control;648.629791684742;53.5525826004866;9.5385847209795;Cessna2;LeavingFrequencyRequest;293.773828439668;9,5385847209795;53,5525826004866;478b5bc2-a2b4-42af-a38c-99735c15a4d3
732;732;2020-01-01T19:12:12.0000000+01:00;37;Communicate_on_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.552331311682;9.53974684379149;Cessna2;LeavingFrequencyRequest;293.773828439668;9,53974684379149;53,552331311682;478b5bc2-a2b4-42af-a38c-99735c15a4d3
733;733;2020-01-01T19:12:13.0000000+01:00;37;Communicate_on_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.552331311682;9.53974684379149;Cessna2;LeavingFrequencyRequest;293.773828439668;9,53974684379149;53,552331311682;478b5bc2-a2b4-42af-a38c-99735c15a4d3
734;734;2020-01-01T19:12:14.0000000+01:00;37;Listen_receiver_on_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5522055082301;9.54032863814482;Cessna2;LeavingFrequencyRequest;293.773828439668;9,54032863814482;53,5522055082301;478b5bc2-a2b4-42af-a38c-99735c15a4d3
735;735;2020-01-01T19:12:15.0000000+01:00;37;Listen_receiver_on_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5520796157908;9.5409108422951;Cessna2;LeavingFrequencyRequest;293.773828439668;9,5409108422951;53,5520796157908;478b5bc2-a2b4-42af-a38c-99735c15a4d3
736;736;2020-01-01T19:12:16.0000000+01:00;37;Listen_receiver_on_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5519536452145;9.54149340606068;Cessna2;LeavingFrequencyRequest;293.773828439668;9,54149340606068;53,5519536452145;478b5bc2-a2b4-42af-a38c-99735c15a4d3
737;737;2020-01-01T19:12:17.0000000+01:00;37;Listen_receiver_on_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5518276060314;9.54207628536549;Cessna2;LeavingFrequencyRequest;293.773828439668;9,54207628536549;53,5518276060314;478b5bc2-a2b4-42af-a38c-99735c15a4d3
738;738;2020-01-01T19:12:18.0000000+01:00;37;Clear_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5517015066135;9.54265944149091;Cessna2;LeavingFrequencyRequest;293.773828439668;9,54265944149091;53,5517015066135;478b5bc2-a2b4-42af-a38c-99735c15a4d3
739;739;2020-01-01T19:12:19.0000000+01:00;37;Clear_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5515753543179;9.54324284041151;Cessna2;LeavingFrequencyRequest;293.773828439668;9,54324284041151;53,5515753543179;478b5bc2-a2b4-42af-a38c-99735c15a4d3
740;740;2020-01-01T19:12:20.0000000+01:00;37;Clear_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5514491556079;9.54382645223513;Cessna2;LeavingFrequencyRequest;293.773828439668;9,54382645223513;53,5514491556079;478b5bc2-a2b4-42af-a38c-99735c15a4d3
741;741;2020-01-01T19:12:21.0000000+01:00;37;Clear_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5513229161615;9.54441025070259;Cessna2;LeavingFrequencyRequest;293.773828439668;9,54441025070259;53,5513229161615;478b5bc2-a2b4-42af-a38c-99735c15a4d3
742;742;2020-01-01T19:12:22.0000000+01:00;37;Clear_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5511966409692;9.54499421273353;Cessna2;LeavingFrequencyRequest;293.773828439668;9,54499421273353;53,5511966409692;478b5bc2-a2b4-42af-a38c-99735c15a4d3
743;743;2020-01-01T19:12:23.0000000+01:00;37;Clear_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5510703344172;9.54557831804291;Cessna2;LeavingFrequencyRequest;293.773828439668;9,54557831804291;53,5510703344172;478b5bc2-a2b4-42af-a38c-99735c15a4d3
744;744;2020-01-01T19:12:24.0000000+01:00;37;Clear_frequency;Skipped Set_Engine__mixture_control;648.629791684742;53.5509440003604;9.54616254880312;Cessna2;LeavingFrequencyRequest;293.773828439668;9,54616254880312;53,5509440003604;478b5bc2-a2b4-42af-a38c-99735c15a4d3
